epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
266,4995.42,0.241,0.10599,0.00251,0.86261,0.82228,0.91592,0.86551,0.34663,0.67181,0.0047,0.00751286,0.00250429,0.00751286,0.00250429,0.00751286,0.00250429,0.00751286,0.00250429
267,5011.8,0.22699,0.11052,0.00242,0.90693,0.80662,0.91708,0.86203,0.34892,0.67002,0.00477,0.007428,0.002476,0.007428,0.002476,0.007428,0.002476,0.007428,0.002476
268,5027.43,0.23767,0.11039,0.00249,0.90488,0.7696,0.89788,0.85162,0.35118,0.67836,0.00477,0.00734314,0.00244771,0.00734314,0.00244771,0.00734314,0.00244771,0.00734314,0.00244771
269,5043.72,0.22916,0.12023,0.00244,0.89398,0.78655,0.90722,0.85026,0.35939,0.64767,0.00491,0.00725829,0.00241943,0.00725829,0.00241943,0.00725829,0.00241943,0.00725829,0.00241943
270,5060.05,0.22205,0.1147,0.00232,0.85517,0.81175,0.90008,0.84376,0.35837,0.6693,0.00494,0.00717343,0.00239114,0.00717343,0.00239114,0.00717343,0.00239114,0.00717343,0.00239114
271,5076.14,0.22106,0.11217,0.00228,0.85788,0.81326,0.90071,0.85128,0.35748,0.66419,0.00493,0.00708857,0.00236286,0.00708857,0.00236286,0.00708857,0.00236286,0.00708857,0.00236286
272,5091.91,0.21899,0.10645,0.00236,0.87933,0.78282,0.89025,0.84339,0.35672,0.72297,0.00487,0.00700371,0.00233457,0.00700371,0.00233457,0.00700371,0.00233457,0.00700371,0.00233457
273,5107.89,0.22911,0.12009,0.00244,0.8184,0.84912,0.88897,0.84147,0.34549,0.71499,0.00471,0.00691886,0.00230629,0.00691886,0.00230629,0.00691886,0.00230629,0.00691886,0.00230629
274,5123.88,0.22624,0.10576,0.00237,0.82041,0.8645,0.87993,0.83335,0.35571,0.7388,0.00482,0.006834,0.002278,0.006834,0.002278,0.006834,0.002278,0.006834,0.002278
275,5139.92,0.21314,0.11607,0.00224,0.84459,0.80569,0.87438,0.83083,0.35778,0.75078,0.00483,0.00674914,0.00224971,0.00674914,0.00224971,0.00674914,0.00224971,0.00674914,0.00224971
276,5155.6,0.21802,0.11311,0.00221,0.82197,0.83815,0.89363,0.83777,0.3558,0.75478,0.00471,0.00666429,0.00222143,0.00666429,0.00222143,0.00666429,0.00222143,0.00666429,0.00222143
277,5171.85,0.22022,0.10448,0.0023,0.88185,0.82455,0.90055,0.84476,0.35717,0.7265,0.00479,0.00657943,0.00219314,0.00657943,0.00219314,0.00657943,0.00219314,0.00657943,0.00219314
278,5188.18,0.21644,0.10607,0.00224,0.85876,0.85683,0.9123,0.85855,0.34097,0.72441,0.00463,0.00649457,0.00216486,0.00649457,0.00216486,0.00649457,0.00216486,0.00649457,0.00216486
279,5204.32,0.21511,0.10002,0.00236,0.83345,0.87684,0.90345,0.85071,0.34576,0.71376,0.0047,0.00640971,0.00213657,0.00640971,0.00213657,0.00640971,0.00213657,0.00640971,0.00213657
280,5220.23,0.20379,0.10236,0.00221,0.88901,0.83733,0.90938,0.85634,0.35097,0.69208,0.00478,0.00632486,0.00210829,0.00632486,0.00210829,0.00632486,0.00210829,0.00632486,0.00210829
281,5236.35,0.20338,0.09786,0.00224,0.89155,0.81733,0.90579,0.85215,0.34294,0.70242,0.00466,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208
282,5252.62,0.20783,0.10076,0.0022,0.86532,0.83164,0.90144,0.8503,0.35177,0.7342,0.00481,0.00615514,0.00205171,0.00615514,0.00205171,0.00615514,0.00205171,0.00615514,0.00205171
283,5268.76,0.21977,0.10533,0.00239,0.85255,0.82303,0.89634,0.84655,0.3559,0.76912,0.00485,0.00607029,0.00202343,0.00607029,0.00202343,0.00607029,0.00202343,0.00607029,0.00202343
284,5284.6,0.20803,0.09555,0.00217,0.8829,0.79735,0.88877,0.84049,0.35513,0.78392,0.00479,0.00598543,0.00199514,0.00598543,0.00199514,0.00598543,0.00199514,0.00598543,0.00199514
285,5300.95,0.2154,0.10268,0.00224,0.83387,0.79834,0.88399,0.83556,0.3448,0.80133,0.00464,0.00590057,0.00196686,0.00590057,0.00196686,0.00590057,0.00196686,0.00590057,0.00196686
286,5319.75,0.20122,0.10749,0.00212,0.88001,0.78576,0.87412,0.83093,0.34426,0.78117,0.00466,0.00581571,0.00193857,0.00581571,0.00193857,0.00581571,0.00193857,0.00581571,0.00193857
287,5336.48,0.2093,0.10534,0.0022,0.88176,0.7964,0.86156,0.81832,0.34463,0.75425,0.00465,0.00573086,0.00191029,0.00573086,0.00191029,0.00573086,0.00191029,0.00573086,0.00191029
288,5352.34,0.2039,0.09335,0.00218,0.83967,0.85887,0.87696,0.83253,0.34122,0.73721,0.00452,0.005646,0.001882,0.005646,0.001882,0.005646,0.001882,0.005646,0.001882
289,5369.31,0.21718,0.10593,0.00222,0.86329,0.83144,0.88242,0.83421,0.33871,0.71757,0.0045,0.00556114,0.00185371,0.00556114,0.00185371,0.00556114,0.00185371,0.00556114,0.00185371
290,5386.05,0.21174,0.10212,0.00227,0.85699,0.86325,0.88498,0.83884,0.34314,0.73933,0.0046,0.00547629,0.00182543,0.00547629,0.00182543,0.00547629,0.00182543,0.00547629,0.00182543
291,5402.97,0.19983,0.09308,0.00208,0.8164,0.84461,0.88242,0.83335,0.3449,0.7867,0.00463,0.00539143,0.00179714,0.00539143,0.00179714,0.00539143,0.00179714,0.00539143,0.00179714
292,5419.23,0.20502,0.10771,0.00222,0.85297,0.8056,0.88198,0.83289,0.34589,0.79044,0.00458,0.00530657,0.00176886,0.00530657,0.00176886,0.00530657,0.00176886,0.00530657,0.00176886
293,5435.61,0.19871,0.08864,0.00215,0.87099,0.83157,0.88122,0.83592,0.34123,0.75136,0.00461,0.00522171,0.00174057,0.00522171,0.00174057,0.00522171,0.00174057,0.00522171,0.00174057
294,5452.61,0.1961,0.08817,0.00206,0.87817,0.81342,0.89335,0.84956,0.34653,0.75202,0.00472,0.00513686,0.00171229,0.00513686,0.00171229,0.00513686,0.00171229,0.00513686,0.00171229
295,5468.7,0.20562,0.0873,0.00219,0.81879,0.86076,0.89447,0.84834,0.34688,0.72339,0.00469,0.005052,0.001684,0.005052,0.001684,0.005052,0.001684,0.005052,0.001684
296,5484.4,0.20032,0.10852,0.00224,0.84689,0.84883,0.90508,0.85223,0.33747,0.66968,0.00459,0.00496714,0.00165571,0.00496714,0.00165571,0.00496714,0.00165571,0.00496714,0.00165571
297,5500.26,0.20275,0.09863,0.00215,0.8928,0.831,0.90287,0.84711,0.33967,0.63826,0.00454,0.00488229,0.00162743,0.00488229,0.00162743,0.00488229,0.00162743,0.00488229,0.00162743
298,5515.38,0.19491,0.08996,0.00202,0.87874,0.85052,0.90807,0.85746,0.33358,0.62835,0.0045,0.00479743,0.00159914,0.00479743,0.00159914,0.00479743,0.00159914,0.00479743,0.00159914
299,5530.68,0.20736,0.11299,0.00218,0.92453,0.79965,0.90618,0.85692,0.34722,0.63695,0.00472,0.00471257,0.00157086,0.00471257,0.00157086,0.00471257,0.00157086,0.00471257,0.00157086
300,5545.64,0.19934,0.08986,0.00208,0.91153,0.81821,0.90796,0.85932,0.35088,0.64911,0.00473,0.00462771,0.00154257,0.00462771,0.00154257,0.00462771,0.00154257,0.00462771,0.00154257
301,5560.83,0.19897,0.09932,0.00224,0.87213,0.83187,0.90792,0.85898,0.34998,0.67275,0.00477,0.00454286,0.00151429,0.00454286,0.00151429,0.00454286,0.00151429,0.00454286,0.00151429
302,5576.13,0.1894,0.09648,0.002,0.87155,0.82521,0.90034,0.84886,0.34633,0.74071,0.00469,0.004458,0.001486,0.004458,0.001486,0.004458,0.001486,0.004458,0.001486
303,5591.49,0.19208,0.08637,0.00201,0.88028,0.82044,0.8967,0.85101,0.34558,0.74509,0.00465,0.00437314,0.00145771,0.00437314,0.00145771,0.00437314,0.00145771,0.00437314,0.00145771
