epoch;time;train/box_loss;train/cls_loss;train/dfl_loss;metrics/precision(B);metrics/recall(B);metrics/mAP50(B);metrics/mAP50-95(B);val/box_loss;val/cls_loss;val/dfl_loss;lr/pg0;lr/pg1;lr/pg2
182;3544,93;0,39332;0,43686;0,89136;0,76509;0,8235;0,84096;0,75622;0,48165;0,73349;0,93668;0,00010405;0,00010405;0,00010405
183;3571,44;0,37521;0,42858;0,88922;0,77999;0,82995;0,84037;0,75789;0,47593;0,72394;0,93338;9,91E-05;9,91E-05;9,91E-05
184;3595,65;0,37377;0,43097;0,8863;0,79178;0,84605;0,84356;0,76229;0,47235;0,70344;0,92905;9,42E-05;9,42E-05;9,42E-05
185;3622,25;0,38119;0,43652;0,89128;0,76028;0,84754;0,83577;0,75645;0,47085;0,72008;0,92839;8,92E-05;8,92E-05;8,92E-05
186;3648,47;0,39231;0,45029;0,90557;0,78745;0,81211;0,82984;0,75032;0,46922;0,72924;0,92585;8,43E-05;8,43E-05;8,43E-05
187;3673,65;0,39224;0,44617;0,89692;0,79019;0,83028;0,83963;0,75484;0,47672;0,69825;0,93489;7,93E-05;7,93E-05;7,93E-05
188;3692,73;0,38073;0,43934;0,88913;0,78005;0,85572;0,84788;0,76559;0,47964;0,6499;0,94165;7,44E-05;7,44E-05;7,44E-05
189;3711,57;0,37896;0,41643;0,89298;0,81027;0,82432;0,85121;0,77068;0,48182;0,64492;0,94541;6,94E-05;6,94E-05;6,94E-05
190;3730,32;0,37579;0,4128;0,88087;0,79201;0,83802;0,85344;0,77306;0,4777;0,66846;0,94274;6,45E-05;6,45E-05;6,45E-05
191;3752,77;0,2572;0,24903;0,78934;0,81369;0,79433;0,8443;0,75876;0,48762;0,71071;0,93887;5,95E-05;5,95E-05;5,95E-05
192;3772,23;0,2547;0,24538;0,7951;0,79009;0,81295;0,8363;0,75393;0,48746;0,71089;0,93911;5,46E-05;5,46E-05;5,46E-05
193;3791,24;0,24995;0,22489;0,78033;0,80507;0,78937;0,83991;0,75514;0,48664;0,71038;0,93939;4,96E-05;4,96E-05;4,96E-05
194;3815,13;0,25287;0,23533;0,80464;0,76987;0,84231;0,85764;0,76495;0,48532;0,71243;0,93721;4,47E-05;4,47E-05;4,47E-05
195;3839,73;0,25837;0,22501;0,79672;0,79197;0,82171;0,85535;0,76111;0,48619;0,69984;0,93941;3,97E-05;3,97E-05;3,97E-05
196;3865,44;0,25173;0,22966;0,79391;0,75324;0,87332;0,85025;0,75476;0,48256;0,70399;0,93665;3,48E-05;3,48E-05;3,48E-05
197;3891,18;0,2429;0,234;0,78853;0,79159;0,83702;0,85123;0,7587;0,48033;0,69967;0,93779;2,98E-05;2,98E-05;2,98E-05
198;3914,8;0,24688;0,2209;0,79055;0,82671;0,81044;0,8483;0,7575;0,48019;0,69016;0,93766;2,49E-05;2,49E-05;2,49E-05
199;3936,5;0,25567;0,2247;0,79904;0,82385;0,79842;0,84023;0,75709;0,48102;0,68942;0,93812;1,99E-05;1,99E-05;1,99E-05
200;3954,99;0,24183;0,21777;0,7951;0,82118;0,80374;0,84773;0,75702;0,47594;0,68446;0,93583;1,50E-05;1,50E-05;1,50E-05
